room_id,时间,任务id,标签,prompt,event_id,图片,是否保存,agent/sop/mcp,uid,国家
MTgzMzEyMTExOA-5393c51f463e49a080db9a429b94e792-17688959862348,"2026-01-22 11:43:58",E8F1F7866D914485A84DF5C083B682C7,"意图：线上电商
行业：玩具
平台：亚马逊
物料：商品主图,商品场景图
国家：美国
功能：换装,换背景,生成商品图
AI洞察：用户的核心动机是通过多套服装搭配展示娃娃的多样性和可玩性，潜在需求是提供一键生成多套服装搭配的自动化工具，支持快速生成不同风格的场景图，以满足电商平台的多变需求。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（发带加长袖包屁衣）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的发带带上额头和耳朵要自然的露出黑卷发。不要把前面的头发全挡住，露出光秃秃的额头。娃娃原来的鞋子不变。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不改变背景。新换的发带细节和衣服细节不变。生成一张新的全身图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：通用换背景
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-5393c51f463e49a080db9a429b94e792-17688959862348,"2026-01-21 17:28:15",427D09BD141E49F6B6A676AC636FC6AC,"意图：线上电商
行业：玩具
平台：亚马逊
物料：商品主图,商品场景图
国家：美国
功能：换装,换背景,生成商品图
AI洞察：用户的核心动机是通过多套服装搭配展示娃娃的多样性和可玩性，潜在需求是提供一键生成多套服装搭配的自动化工具，支持快速生成不同风格的场景图，以满足电商平台的多变需求。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（碎花长袖长裤哈衣）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃姿势、表情、皮肤细节等全部保持不变，娃娃的头花变成浅紫色。尤其是娃娃的嘴部细节。不改变背景。生成一张新的全身图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-5393c51f463e49a080db9a429b94e792-17688959862348,"2026-01-20 18:24:35",6C7B59643AD24388B4EA411ED8E41CA5,"意图：线上电商
行业：玩具
平台：亚马逊
物料：商品主图,商品场景图
国家：美国
功能：换装,换背景,生成商品图
AI洞察：用户的核心动机是通过多套服装搭配展示娃娃的多样性和可玩性，潜在需求是提供一键生成多套服装搭配的自动化工具，支持快速生成不同风格的场景图，以满足电商平台的多变需求。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（粉色长T和同色小短裤）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，上衣盖住小短裤，小短裤之露出一点边边。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。娃娃原图的头花要戴上。不该百年背景。生成一张新的全身图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：生成通用商品套图
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-5393c51f463e49a080db9a429b94e792-17688959862348,"2026-01-20 18:24:35",6C7B59643AD24388B4EA411ED8E41CA5,"意图：线上电商
行业：玩具
平台：亚马逊
物料：商品主图,商品场景图
国家：美国
功能：换装,换背景,生成商品图
AI洞察：用户的核心动机是通过多套服装搭配展示娃娃的多样性和可玩性，潜在需求是提供一键生成多套服装搭配的自动化工具，支持快速生成不同风格的场景图，以满足电商平台的多变需求。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（粉色长T和同色小短裤）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，上衣盖住小短裤，小短裤之露出一点边边。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。娃娃原图的头花要戴上。不该百年背景。生成一张新的全身图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-5393c51f463e49a080db9a429b94e792-17688959862348,"2026-01-20 16:40:57",6C7B59643AD24388B4EA411ED8E41CA5,"意图：线上电商
行业：玩具
平台：亚马逊
物料：商品主图,商品场景图
国家：美国
功能：换装,换背景,生成商品图
AI洞察：用户的核心动机是通过多套服装搭配展示娃娃的多样性和可玩性，潜在需求是提供一键生成多套服装搭配的自动化工具，支持快速生成不同风格的场景图，以满足电商平台的多变需求。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（白色长T和同色小短裤）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，上衣盖住小短裤，小短裤之露出一点边边。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。娃娃原图的头花要戴上。改变娃娃的背景成一个舒适大大的摇篮，里面铺着浅黄色的毛毯，娃娃以现在原有的姿势自然的躺在里面。娃娃占整张图片的三分之一。生成一张新的全身图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：生成通用商品套图
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-5393c51f463e49a080db9a429b94e792-17688959862348,"2026-01-20 16:40:57",6C7B59643AD24388B4EA411ED8E41CA5,"意图：线上电商
行业：玩具
平台：亚马逊
物料：商品主图,商品场景图
国家：美国
功能：换装,换背景,生成商品图
AI洞察：用户的核心动机是通过多套服装搭配展示娃娃的多样性和可玩性，潜在需求是提供一键生成多套服装搭配的自动化工具，支持快速生成不同风格的场景图，以满足电商平台的多变需求。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（白色长T和同色小短裤）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，上衣盖住小短裤，小短裤之露出一点边边。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。娃娃原图的头花要戴上。改变娃娃的背景成一个舒适大大的摇篮，里面铺着浅黄色的毛毯，娃娃以现在原有的姿势自然的躺在里面。娃娃占整张图片的三分之一。生成一张新的全身图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1833121118,中国
MTk0NDk3MjczNA-f7031b93ad0d4b0c978f2b46786aef70-17690502032105,"2026-01-22 10:55:06",F26211C4207248A0932752CF6A6AEF16,"意图：其他
行业：没有提到
平台：没有提到
物料：没有提到
国家：没有提到
功能：消除
AI洞察：用户的核心动机是希望内容更自然，避免被识别为AI生成，潜在需求可能是对AI生成内容的真实性检测和优化服务。",去除ai感，让系统判定为真人,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/AED0898C_27032308c27693a725bef1fa29c2a6c0.jpeg,-,"agent：edit
sop：
mcp：-
sop状态：未召回SOP",1944972734,中国
MTkwNzIyMjI5Nw-bdb700101ac84080ba480266f3c94f2d-17690494811326,"2026-01-22 10:41:53",49193337BCF446DA8B2904BF393AE003,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：图片美化
AI洞察：用户希望去除图片中的AI感，潜在需求是提供自然风格的图像优化工具，支持真实感和艺术风格的平衡，适用于个人照片编辑和社交媒体分享。",去掉AI感,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/0EEBF480_5ce43e801b450216dfab9e8ef8354791.png,-,"agent：edit
sop：消除图片内容
mcp：-
sop状态：未执行SOP",1907222297,中国
MTA1NzA1NTIyNg-75b0b193aba34d7cad9e4d3e75438c15-17689891860890,"2026-01-21 17:55:36",8270F047103B463D96BF4770A1589972,"意图：教育培训
行业：专业服务
平台：没有提到
物料：宣传海报
国家：没有提到
功能：改字
AI洞察：核心是解决企业转型焦虑，可扩展为AI+商业咨询的整合方案，提供从内容生成到落地实施的完整服务包，具有高客单价潜力。","帮我生成图片：保持原图的整体版式、配色、质感与背景风格不变，将文案修改成：
谁应该学 
如果你正面临： 
客户预算缩减，价格战内卷严重，营收下滑严重； 
人工成本高企，濒临或已经亏损，现金流持续下降； 
对企业转型感到迷茫和彷徨，担心投入却没效果； 
对AI感到神秘和畏惧，不知道AI都否“救”公司。 

如果你渴望： 
快速止损回血，掌握不烧钱快速降本提效的实招； 
极致压缩人力，落地“AI+小团队”低成本模式； 
拒绝无效焦虑，拿到即刻可用的30天落地地图；
看清生死红线，建立进可攻退有路的兜底方案。",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/7BE9ADF2_da43a588135ab18afc8c28c948471538.png,-,"agent：edit
sop：修改图片文字
mcp：-
sop状态：执行SOP",1057055226,中国
MTk4NTcxMTU5Nw-fc9c3e159cdf42018b5f1809b79e6d25-17689751998764,"2026-01-21 14:07:53",82833D91188A4FDCB931611B119FC9B9,"意图：线上电商
行业：文化娱乐与媒体
平台：没有提到
物料：商品详情图
国家：没有提到
功能：添加内容,物品改色,物品精修
AI洞察：用户需要丰富产品展示内容并调整光影效果，潜在需求是提供一键生成多角度、多场景的产品展示图服务，强调真实感和细节处理，以提升产品吸引力。","AI感比较重，光影什么的需要更真实的光影。   另外耳机和鼓匙有点大了，帮我调小一些。",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/74F2DE86_4e485b10-85fb-44d3-b8a7-c0119a80a8b1.jpg,-,"agent：edit
sop：消除图片内容
mcp：-
sop状态：执行SOP",1985711597,中国
MTgzMzEyMTExOA-c80ffc1fc6ee4ccb84dc8a5bde2bfb3b-17689678888334,"2026-01-21 12:02:41",6F31DC7A6DF94D5696E8D947C05D2203,"意图：线上电商
行业：玩具与游戏
平台：亚马逊
物料：商品主图
国家：美国
功能：换装,换背景
AI洞察：用户的核心需求是精准控制商品展示细节以符合目标市场审美偏好，潜在可提供AI换装+背景模板库+多国合规检测的一站式解决方案，这类高精度需求在跨境电商高单价商品中具有高付费意愿。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（白色包脚衣）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部.脸部细节。背景的摊子换成米色毛绒摊子。生成一张新的全身图片。仅仅根管衣服和躺着的毯子，其他所有跟原图保持一致。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：SKU 变体
mcp：-
sop状态：未执行SOP",1833121118,中国
MTc5ODI3NDQ0NA-99f4043f4fb44cd390829e2cd2e03f4d-17689211882993,"2026-01-21 00:35:49",662F2790A9E84B7C914FAC395C49AA79,"意图：线上电商
行业：美妆个护与香水
平台：没有提到
物料：商品主图,商品场景图
国家：没有提到
功能：生成商品图,生成商品套图
AI洞察：用户的核心动机是提升产品展示效果以增加点击率，潜在需求是提供一键生成多场景商品展示图的服务，支持自动调整产品比例和自然融入场景，以满足电商平台对多样化展示的需求。","不行  不够自然，有点AI感",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/804D0415_d96083e3-0950-4eb2-87ff-60630f670a23.png,-,"agent：commerce
sop：通用换背景
mcp：-
sop状态：执行SOP",1798274444,中国
MTAzMzIwMzc5Mw-79cb5175b7d74b5f86f1dfba9fa26284-17689141118234,"2026-01-20 21:07:24",B920776881814F7B8024DDC2746D54F9,"意图：线上电商
行业：服装服饰与鞋履
平台：没有提到
物料：商品主图
国家：没有提到
功能：生成商品图
AI洞察：用户需要优化丝带商品展示图，潜在需求是提供电商商品图标准化服务，包括多角度展示、细节特写和去AI感处理。",请参考图二九条丝带长款的展示方式，将图一的九条丝带款式加长以图二的排版方式进行横排9行的方式进行展示，请保持丝带纱细节，去除AI感，白底图，图片比例1：1,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/643ABE74_ad5f6e840f376ff4df7fbf316efa53e7.png,-,"agent：commerce
sop：生成通用商品套图
mcp：-
sop状态：执行SOP",1033203793,中国
MTIwMjQ0MDQxOA-5b631fc3da984bb3a1f4e93884a2ca1a-17689097305699,"2026-01-20 20:47:25",760592F2FBA441C6B83AFE754861B18F,"意图：线上电商
行业：食品饮料与生鲜
平台：没有提到
物料：商品主图
国家：没有提到
功能：生成商品图
AI洞察：用户的核心动机是展示高端茶叶礼盒产品，潜在需求是提供一键生成符合电商平台规范的高质量商品主图服务，支持多语言和多种风格，以满足不同市场的需求。","一张高点击率的电商主图。采用中心构图，正岩肉桂茶礼盒居中摆放，前景为同款白瓷盖碗与茶杯茶具套装，呈现半泡状态，茶汤清透琥珀色。产品占画面约70%，礼盒正面品牌字样清晰可见。背景使用暖灰到浅金的渐变色，呼应礼盒主色并传递高级感，营造温暖舒适的茶室氛围。柔和侧光从画面左上照射，强化礼盒的质感和茶汤的通透度，光影自然无AI感，看起来真实自然。主标题：""武夷好茶""(大号醒目， 顶部居中， 现代简约粗体)副标题：""正岩肉桂，匠心传承""(中号文字， 底部居中， 简洁无衬线体)卖点列表（简洁无衬线体）：（茶叶图标）""岩骨花香""（保鲜图标）""传统工艺""视觉元素: 简约图标， 圆角胶囊标签语言: 中文",请求,未上传,-,"agent：commerce
sop：生成通用商品套图
mcp：-
sop状态：执行SOP",1202440418,中国
MTA1Nzg5NTI1NA-1c1e549d630f4fe5b53b0169cf1849f3-17688877328696,"2026-01-20 13:52:34",C7C771F4D16341D5BE4996A61B4857D2,"意图：其他
行业：没有提到
平台：没有提到
物料：没有提到
国家：没有提到
功能：消除
AI洞察：用户的核心动机是去除图片中的水印和AI生成痕迹，潜在需求是提供一键去水印和自然化处理服务，这类需求在内容审核和版权保护领域有较高价值。",去除水印，去除AI感,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/50B20004_a0772da5d0ee9210c44950e07588548c.jpg,-,"agent：edit
sop：
mcp：-
sop状态：未执行SOP",1057895254,中国
MTIzNDE2MTY0MQ-981ddfd3eadc4827ad394988753b5327-17688454074429,"2026-01-20 02:10:37",D5BB5D5606AA454C9077032F0AC922D2,"意图：线上电商
行业：家居家具与家装
平台：阿里巴巴
物料：商品主图
国家：中国
功能：生成商品图
AI洞察：用户的核心动机是提升产品在电商平台的点击率，潜在需求是提供一键生成符合平台规范的主图服务，支持自动适配不同电商平台的主图要求，包括尺寸、文字排版和品牌字体。","一张高点击率的电商主图。纯白背景，支架底座套装置于画面中央，占比70%。采用正面稍微俯视的构图方式，榉木底座的温润木纹与黑色金属立杆的质感清晰呈现。支架处于组装完整状态，气动接口和金属固定点明亮锐利。背景干净简洁，光线明亮均匀，突出产品的快拆快装特性，整体真实自然无AI感。主标题：""快拆快装支架""(大号醒目， 顶部居中， 阿里巴巴普惠体)副标题：""收纳方便，稳固支撑""(中号文字， 底部居中， 阿里巴巴普惠体)语言: 中文",请求,未上传,-,"agent：commerce
sop：生成通用商品套图
mcp：-
sop状态：执行SOP",1234161641,中国
11A38AD6-74F4-4285-BE5C-7E752F5957FD,"2026-01-19 19:57:25",E6E8627F4C6E49C8A496502DD6A7FEA6,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：换人像,人像精修
AI洞察：用户需要自然美观的人像修改，潜在需求是提供高保真人像编辑工具，支持细微调整和风格保持，避免AI感，适合个人写真和生活照美化。",我觉得图中美女不够美，帮我把脸修改一下，修改成更美的美女，跟原图要有5分像，不要有AI感,请求,https://roboneo-private.meitudata.com/roboneo/696e1b4676403nbjuosp9b9472.jpg,-,"agent：portrait
sop：
mcp：-
sop状态：未召回SOP",1085309567,中国
MTIwMjQ0MDQxOA-14f4471f087f4026adfe2928ecb1c4d9-17688100314700,"2026-01-19 17:20:02",509BEBD75291471B9C878984AC876BC7,"意图：线上电商
行业：食品饮料与生鲜
平台：抖音
物料：商品主图
国家：中国
功能：生成商品套图
AI洞察：用户需要系统化的茶叶视觉体系，建议开发茶文化元素库、季节限定主题模板及A/B测试工具，通过数据驱动优化主图点击率。",我是抖音卖家，根据我发给你的图片，分析抖音商城高转换率的茶叶产品图片并给出4张主图，要求有高级感，去除AI感，场景图的风格、色调、道具（如使用同一套茶具）要保持一致,请求,未上传,-,"agent：commerce
sop：生成商品详情模块图
mcp：-
sop状态：执行SOP",1202440418,中国
3d51e52c-83e4-48d3-b442-d9d8ec545aaf,"2026-01-19 17:11:43",ABB3A9FDBB65414BB066C04B379F6280,"意图：线下品牌
行业：生活服务
平台：没有提到
物料：节日促销海报
国家：中国
功能：生成海报
AI洞察：用户需要本土化节日营销方案，潜在需求是提供地域性节日模板库和自动排版工具，特别强调反AI设计可扩展至中小餐饮企业全年节日营销解决方案。","给我设计一个年夜饭宣传图
左上角加上我图片的logo 红色背景 
文案一席年夜饭，岁岁皆团圆。谭家小馆暖心预定开启，用熟悉的味道，定格新年的幸福时光。
​马到成功宴988元/席
金马献瑞宴1288元/席
福马踏春宴1588元/席
不要有ai感
排版工整 字体好看",请求,https://roboneo-private.meitudata.com/roboneo/696df494966040rdws38lj1998.jpg,-,"agent：poster
sop：
mcp：-
sop状态：未召回SOP",1245183952,中国
MTI0MTU1NzYzOQ-1f5e6b7059a8480b93451b92b7eef9ea-17687567346524,"2026-01-19 05:30:49",768153FD39574A669F4214D8882ED6C0,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：换脸,换姿势
AI洞察：用户的核心动机是获得一张看起来自然真实的照片，潜在需求是提供高质量的人像编辑服务，包括面部替换和姿势调整，确保与背景自然融合。这类需求在个人写真和社交媒体内容创作中具有较高的价值。","### 方案 A — 海边轻倚桌的松弛姿态
- 身体稍微前倾，右肩微微向前
- 右肘稳稳支撑在桌面边缘，右手手掌自然托住脸颊，手指微微弯曲
- 左臂自然放在桌面侧面，手心向下轻触桌面，手腕微放松
- 面部微转向右侧海面方向，侧光照亮头发与肩部
- 背部自然弧度，呈现愉悦的放松感
- 视觉效果：仿佛在海边黄昏里享受片刻安静

请根据以上描述，优化图片中人物的姿势。保持图片原有的海边餐厅场景、黄昏光线、人物服装、发型、面部特征完全不变。只调整人物的身体姿态、手臂和手的位置、身体朝向，使其更自然、放松、真实，与场景完美融合，消除任何AI感。最终效果应看起来像在现场自然抓拍的照片。",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/A073E9D7_a3e1d95532f171ec0d9387805ba4a0b3.jpeg,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1241557639,缅甸
MTI0MTU1NzYzOQ-1f5e6b7059a8480b93451b92b7eef9ea-17687567346524,"2026-01-19 05:22:08",11D5FC59D0334B43AE3D1A8F1742B09D,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：换脸,换姿势
AI洞察：用户的核心动机是获得一张看起来自然真实的照片，潜在需求是提供高质量的人像编辑服务，包括面部替换和姿势调整，确保与背景自然融合。这类需求在个人写真和社交媒体内容创作中具有较高的价值。","人物的姿态需根据第一张照片的桌椅和场景进行自然匹配，使坐姿、手臂位置和身体比例看起来真实合理。将第一张照片优化的和第二张照片人物一样自然，真实   最终效果要看起来像是在第一张照片的场景中真实拍摄的一张照片   （去除AI感 要求生成后的图片真实自然）",请求,未上传,-,"agent：commerce
sop：换模特
mcp：-
sop状态：执行SOP",1241557639,缅甸
3a973505-a898-4264-89e9-5e6248d8732b,"2026-01-18 21:56:44",B35EE720C0F645A3958193A67C4726B9,"意图：个人生活
行业：未提及
平台：没有提到
物料：人像照片
国家：没有提到
功能：人像精修,物品改色
AI洞察：用户需求反映数字肖像定制趋势，可开发AI虚拟形象生成器，满足个性化形象管理需求。","1.眼睛闭上 2.皮肤细节更真实，现在的Ai感太强 3.丰胸，36D 4.外套保持款式和风格褶皱，只是颜色改成贴近背景画作的色调。",请求,https://roboneo-private.meitudata.com/roboneo/696ce392c6269ab68bk5ol3820.png,-,"agent：portrait
sop：
mcp：-
sop状态：未召回SOP",1850586898,中国
28cf1904-ad8c-4dcb-bfd1-d80d041b1dc8,"2026-01-18 20:52:38",E34E47308AD042E7B9CAF0B5FBFFA931,"意图：线下品牌
行业：生活服务
平台：线下平台
物料：菜单/价目表
国家：中国
功能：改字,换物品
AI洞察：用户需要更新菜单内容，潜在需求是提供菜单设计模板和自动化排版工具，支持快速替换菜品和价格，保持专业统一的视觉风格。","帮我把菜单上的菜替换成
谭家小馆
年夜饭
福马踏春宴
1588元/席
凉菜
招牌熏大鹅一只
红油手掉大鱿鱼
老妈猪头焖子
田园大丰收
葱香拌耳丝
葱油青笋
热菜
清蒸鳜鱼
XO酱爆扇贝
盐水黑虎虾
金奖酸菜辽参全家福
本帮红烧肉
香酥全鸡
红扒全肘
四喜丸子
酸萝卜炒吊龙
白灼甜梗西兰花
拔丝三品
芥菜排骨汤
主食
水饺2盘
红糖发糕
排版不变 不要ai感",请求,https://roboneo-private.meitudata.com/roboneo/696cd6b99c98d734v1chqd9189.png,-,"agent：edit
sop：修改图片文字
mcp：-
sop状态：执行SOP",1245183952,中国
419EBE93-C0A8-4C23-8335-BC6F0846A133,"2026-01-18 19:59:01",DCD6A2CDC93C4061947E4118E75900FC,"意图：线下品牌
行业：未提及
平台：没有提到
物料：人像照片
国家：没有提到
功能：换背景,人像精修
AI洞察：高端商业摄影级需求，核心是解决复杂光影融合技术痛点，可延伸开发智能光影匹配系统，自动分析原图光照参数并生成物理准确的背景反射效果，适用于奢侈品、家居等行业的高端视觉制作。",在不改变主体原有身份特征、外观细节和物理比例的前提下，将其无缝融入新环境的光影中，仅替换背景。一张超写实主义的温润氛围主体半身摄影。图中的女性抱着由粉白相间的针织玫瑰花组成的花束，被放置在高端室内生活空间中，并且完全融入场景的光影。柔和影室光通过大面积柔光箱投射，米白色墙面与金色边框落地镜反射着细微光泽，浅色木质地板衬托温馨感。浅色布艺沙发与玻璃茶几上仅有简约元素点缀，背景虚化保持深度层次，女性轻微转头微笑望向花束，花束下方与手臂接触的阴影过渡自然，漫反射控制在发丝与针织花的纹理上，呈现无AI感的高级质感。,请求,https://roboneo-private.meitudata.com/roboneo/696cca1a85611hz44lqaby6608.png,-,"agent：commerce
sop：通用换背景
mcp：-
sop状态：执行SOP",1738509081,中国
a5b955aa-a7eb-4d04-b084-70844638cb55,"2026-01-18 15:03:09",58C56C48702A4ABCB2CB1CFD12BFB41E,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：换背景
AI洞察：用户的核心动机是创造更具氛围感的个人照片，潜在需求是提供一键智能背景替换服务，支持自然场景与人物融合，避免AI感过重，这类需求在个人摄影爱好者中具有较高价值。",将地板换成草地，除地板以外，其他一并不改，比例也不改，ai感不要太重，有氛围一点，不要露出天空，手的位置以及数量都不改，食物也不改，除地板以外，其他一并不改，将地板换成草原,请求,未上传,-,"agent：edit
sop：通用换背景
mcp：-
sop状态：执行SOP",1245089783,中国
CC64D680-6DD2-4245-95CE-E1020DEFA4A1,"2026-01-17 20:18:46",9A8CBAB841724B0F922190F3731A79AF,"意图：其他
行业：没有提到
平台：没有提到
物料：其他
国家：没有提到
功能：消除
AI洞察：用户的核心动机是去除图片中的AI生成痕迹，潜在需求可能是使图片看起来更自然或真实。这类需求的价值在于满足用户对图片真实性的追求。","去除抄袭感 去除ai感",请求,https://roboneo-private.meitudata.com/roboneo/696b7d46caa2alkntoetti327.jpg,-,"agent：edit
sop：
mcp：-
sop状态：-",1244655278,中国
MTgzMzEyMTExOA-8a7f74d5476e470c879f6391214cf669-17686122974355,"2026-01-17 16:11:15",FBC64EF13FD349F1B7334E773C33CE9E,"意图：
行业：
平台：
物料：
国家：
功能：
AI洞察：","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（长袖包屁毛衣加蝴蝶结发带）搭配再加上图3中的粉色中筒袜子，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的粉色袜子长至膝盖处。严格按照娃娃的比例和大小，只更换衣服和头花和袜子。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。生成一张新的图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：-",1833121118,中国
MTgzMzEyMTExOA-8a7f74d5476e470c879f6391214cf669-17686122974355,"2026-01-17 15:24:32",FBC64EF13FD349F1B7334E773C33CE9E,"意图：
行业：
平台：
物料：
国家：
功能：
AI洞察：","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（白色长袖毛衣，白色打底小短裤，白色帽子）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的帽子戴上帽檐和头部不是紧密贴合的，有1CM左右的缝隙。严格按照娃娃的比例和大小，只更换衣服和帽子。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。生成一张新的图片。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：-",1833121118,中国
MTgzMzEyMTExOA-8a7f74d5476e470c879f6391214cf669-17686122974355,"2026-01-17 14:50:03",FBC64EF13FD349F1B7334E773C33CE9E,"意图：
行业：
平台：
物料：
国家：
功能：
AI洞察：","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（粉色帽子加毛衣加中筒袜子）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的帽子戴上帽檐和头部不是紧密贴合的，有1CM左右的缝隙。严格按照娃娃的比例和大小，只更换衣服和帽子。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。原图是半身图，只露出脸和部分衣服。生成一张新的图片，也是按照原图的比例去生成，不用生成全身图。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：-",1833121118,中国
